sample_id,price
100179,15.871063403620592
245611,16.58185676498694
146263,24.500802543928693
95658,14.44531868939974
36806,23.04352695928662
148239,12.75123333448378
92659,11.35396629171766
3780,16.80893101635464
196940,20.544606167224572
20472,3.1396002151205953
121721,21.343339518322555
127336,15.489699291817221
20801,48.768472206570145
30103,8.896968599324788
68691,26.664474757028465
230703,20.9538860988325
3342,21.071394022353722
115635,15.488714653519569
221565,3.816466716479294
265927,32.577049941522645
290421,10.5191366671063
222203,3.9219304785118894
40595,7.294450371778872
157931,19.051339775619272
41814,12.165699268848906
250478,32.75371125203941
130232,5.811228466864673
155825,19.09564493314186
42104,13.838210681158651
148748,50.07046675491172
247548,27.71816414265762
262167,14.888102426994426
100183,20.963109410454084
168985,18.58788894615267
18411,69.18672698126127
111287,12.495743956936693
156813,16.139719790490915
194861,8.891024653495267
104298,18.216429858724805
59033,28.66229184811559
31133,15.277028035939836
299318,4.861663544177504
255038,15.639709655398535
220578,30.369631297941222
38995,19.299750918568662
253068,13.228527764886072
282143,18.9821062166568
226531,21.32735730243871
233215,34.194938247220314
33295,6.969892136748596
198185,8.099229568409527
238324,10.960346394307473
121672,17.908745040817212
21434,15.110874270392106
61747,21.912778556693144
270417,25.290059557953906
105202,12.683326311256824
202880,22.341903796700517
79564,20.266174817568253
251317,12.033927526076932
205434,9.774474483117388
15315,8.56935967655119
276163,26.12916012558752
245021,30.71287916083788
25664,16.832404202947423
90451,5.962793299205183
5215,12.289703789272398
68223,20.32628959757442
135447,21.448700710288282
58777,16.740491753965344
73979,17.836629649308524
173699,7.511573332870756
201120,15.26624049731642
64448,15.688119682579064
243239,25.598963075970932
280496,24.944403304523608
293812,10.692272347081605
35203,3.1058319387205904
31858,24.675457725244488
162188,14.78435430710864
193450,14.486853877075346
34991,17.015961473479546
232133,31.881612604848122
294874,0.7622028133378191
160416,21.429440222518082
104466,13.38582016285225
284624,7.214641357162107
19742,57.20394585400735
87611,19.906413473323198
227957,32.99024696834523
68427,21.72388869836471
204601,20.900295698939342
107223,12.466728735113445
237588,17.499630349869197
1313,9.471613550132682
196900,10.18731038100705
22107,23.05914606685409
73030,10.952910371048342
181909,31.03206290506187
23045,14.504555473697375
142744,83.94554001720618
169122,12.119362490866523
239815,26.44460147678609
41952,24.493609289072232
227911,8.848238914047167
31484,13.800909561660678
252567,8.567514688192702
225977,24.703905539280026
48243,11.288374368355619
201046,23.179422627434015
161001,24.589460521149583
292827,33.54253168721373
159584,7.105148357994244
281316,15.771374776890635
224188,11.191194490345305
281823,19.895107264208885
214851,25.4253161299398
67570,14.513666738833486
102740,14.388652445695623
11978,28.707867012063495
289925,10.989687442234066
40458,16.90294100066125
278700,22.146503891536586
38662,18.028248935639105
99886,18.56707354852082
172816,7.17153078698315
275563,14.89198082013882
26172,7.816137739633701
277062,11.000363281809644
82592,12.4211851396667
266300,19.003586450776783
202617,46.575464404393784
234007,28.766905943473763
78684,13.476782957788718
42824,7.962116767519531
128386,15.603919554781323
252965,14.524790709465615
277363,16.101651265774606
54646,11.84881032500401
149645,19.70175568143077
206564,16.878490380490422
29321,14.085914950815104
193776,21.55834637532933
60214,14.877482667056222
133606,9.97412559432852
95844,19.21361047470365
75072,17.47773484464492
71643,25.64646848267615
297677,5.046180828318111
298180,12.206644505986592
267622,15.533888310930205
129731,27.799427352648298
72776,16.403964970285106
286221,14.342442092919015
93467,6.208859587060793
173148,14.104365628836684
143720,71.83843280057647
52592,17.93970143348445
225085,13.442579854895223
213670,8.51060618280507
142420,54.22217951771282
1008,14.840286889682979
128631,38.18748874965212
44224,15.151937817417933
16363,35.40750638072806
64551,19.237589390897472
217996,16.657177725212247
262406,19.337603046820675
165161,9.802711009428025
238864,25.611257601092603
227930,31.994700825554563
77202,9.312561620842557
193685,17.85662861000076
114683,18.237477368005326
197108,43.49883841540411
200477,6.346910390231312
144035,23.17454818005189
281994,13.21992099312187
63221,46.69361432423788
269260,11.606880298464885
284873,5.458345218713112
94407,23.06348154192445
243579,39.54120974946359
51262,25.548630717348736
115285,16.964035915092655
247763,28.35106712817424
298054,10.899396699226571
275947,8.841592663178709
33858,9.049770264883378
189285,17.33394046855969
62318,23.61248461728018
93113,3.1825450001048687
155548,11.611248437015615
220244,17.16205909558004
22363,11.109343059984669
295868,4.245830583272121
212510,50.908497097881195
232238,11.295338151917257
269310,17.84938068124148
134611,16.349074213091477
154663,18.62505668357884
248314,11.078839708679563
59089,48.262493025823034
37902,10.7607674499003
247147,20.89733656726051
80803,15.404310289131102
121057,15.130323199601342
30163,8.53911930664347
154861,11.708207054508895
41265,11.245781299689071
160502,36.86455922880348
290401,23.78914643285642
62782,16.644385370006464
151651,3.408406238194912
226249,15.08610910919455
48224,9.095909565859376
146944,93.14114375687925
3438,23.257232904523086
161259,27.407885607667875
47173,19.8940393205076
25800,13.297930138474754
50001,23.911310574143364
290756,8.05895465146278
181986,16.26521384930856
10843,19.249881378973026
190551,8.113642463560119
85154,9.241169650167352
134653,10.4551668523627
229643,8.091110244561348
95464,5.700648686951565
54059,13.278374706182193
115479,20.27217482795327
97906,15.039691073572616
127371,20.615403243591988
24362,19.55543932578642
118312,12.827973491202277
22583,20.280173286774218
19732,48.32112877688598
212955,7.634777240872412
21886,19.068466710129734
224325,17.884464759507065
203894,12.311898594683756
191752,8.061589486238713
286196,11.842178276324296
248824,19.910016616952564
43717,24.169505486144438
262589,25.40539921866962
140499,19.06675547260915
242880,20.751416334563054
201240,22.746693991214254
89117,8.943022451233055
298713,6.389873447767344
271738,12.300493492101385
38576,25.32480746892205
950,24.01041020485715
79433,18.90951816208288
66341,12.08302298519785
55422,11.747754933633095
182312,28.292141952354484
866,18.506122632506212
162209,7.467878768276389
287083,9.854655824824789
265459,11.21325681630824
296124,25.63403781304202
15509,25.121281593225415
112466,30.49199005207744
101382,23.472898101820963
282568,15.227780726739388
92557,22.937730365501285
283523,13.012895911402428
168873,30.220674537844506
223932,11.700451066146382
199772,7.8835424547547825
33589,12.88263964824166
235524,21.024986366560643
100593,24.157844161194852
295833,18.871239264154244
194828,6.363197301098318
173679,12.045914556403153
84443,12.119993141121906
19827,25.119830181367945
159217,11.7767526943459
200101,11.96977436109776
40815,17.466334368481245
106079,16.040985985788385
287913,14.529933620732454
286246,16.26812940709979
230574,7.970110124552877
73645,26.820591740012926
56580,27.849278285025374
185057,6.290605750776156
110193,20.13429595160868
265456,3.93060891919809
272119,27.23577655023348
73684,17.888901091125685
84917,10.506171567971121
254051,13.285127280142895
213640,4.786074831873195
5941,9.361241871250957
192025,45.43342232170725
295491,14.706591836381126
14394,9.608521177583903
219359,24.272338715745132
292038,15.533525066944406
236046,19.805473137143718
219569,18.2959820724044
251251,15.11235734742144
193520,20.028811319014807
153393,11.49295136991968
112673,5.5842836264895555
66961,18.67018221498727
59610,21.330303387689785
187539,5.686407166461181
196138,81.69217559952975
27796,33.037422448167206
192821,17.965937853260524
217441,19.85557483014678
106554,26.278476652232403
203432,6.2773120961426665
73634,27.773081192837232
53665,15.73009046263782
226789,18.85471140837062
46549,11.139741654208782
234314,38.49393200726189
112654,13.995600897246895
239127,13.775820537663845
93245,14.424089189465603
207744,17.861703268529983
17530,4.835372694668727
221997,27.31386212771988
45669,11.195646040108315
166053,19.223834436881404
270552,18.457114598854908
183394,23.100802690082972
7286,29.357239613046588
111584,17.567999863489877
168394,23.48545263392808
294463,17.20727950840949
18251,48.0932412381545
203229,27.895401453251555
2599,18.524770465254463
154170,21.19941888867848
213714,14.43937262594691
11554,8.833247650419606
262927,11.964674077063458
156465,13.90743561112913
53995,37.24246593988084
129260,23.118989039953618
281072,18.2052851250771
29191,16.589481703601574
246389,25.814389562860086
102936,11.221990680277354
63126,20.300984957542017
21235,16.984053555063923
176587,12.554824673326236
111728,17.62771040266921
140389,10.628260724062708
224260,11.900692654200217
95308,30.142598841505848
149658,15.127060747883721
97804,8.999198004429534
174598,10.710402616503302
19672,54.51649140766335
216342,5.422938709358904
281952,18.65821892408186
53666,22.184921166529293
258593,16.897953853971863
33650,16.13755183981431
43438,18.71180070537369
148107,27.058872393608173
98687,16.122329298590973
213206,3.842189481201736
245479,43.28693780719204
236509,19.865978874872823
251785,15.845792930440084
20793,36.06754532057879
64682,29.82858897669446
150402,16.553722628898125
131447,9.242303090665011
47344,21.44737488995848
56390,19.944262600121483
28935,19.98905756450893
